PROY0055_01;España;Euroconfirming;Implementado con OK;CNR;;;CNR Propietario;;10000000014;;;;;;;;;;;;
PROY0055_01;España;Anticipos de crédito;Implementado con OK;CRE;;;AEB 58;;10000000014;;;;;;;;;;;;
PROY0055_01;España;Saldos y movimientos;Implementado con OK;ISM;;;;;10000000014;;;;;;;;;;;;
PROY0055_01;España;Saldos y movimientos;Implementado con OK;MVD;;;;;10000000014;;;;;;;;;;;;
PROY0055_01;España;Cheques;Implementado con OK;CHE;;;AEB 34;;10000000014;;;;;;;;;;;;
PROY0055_01;España;Confirming;Implementado con OK;CNF;;;CNF Propietario;;10000000014;;;;;;;;;;;;
PROY0055_01;España;Euroconfirming;Implementado con OK;CNR;;;CNR Propietario;;10000000014;;;;;;;;;;;;
PROY0055_01;España;Anticipos de crédito;Implementado con OK;CRE;;;AEB 58;;10000000014;;;;;;;;;;;;
PROY0055_01;España;Saldos y movimientos;Implementado con OK;ISM;;;;;10000000014;;;;;;;;;;;;
PROY0055_01;España;Saldos y movimientos;Implementado con OK;MVD;;;;;10000000014;;;;;;;;;;;;
PROY0055_01;España;Transferencias domésticas;Implementado con OK;TRA;;;AEB 34;;10000000014;;;;;;;;;;;;
PROY0055_01;España;Transferencia sepa 34.12;Implementado con OK;TRS;;;AEB 34.12;;10000000014;;;;;05/10/2013;;;;;;;
PROY0055_02;España;Transferencias EUR (FIT);Implementado con OK;FIT;;pain.001.001.03;FIT;;10000000010;;;;;05/10/2013;;;;30/07/2013;24/08/2013;;
PROY0055_02;España;Respuestas;Implementado con OK;XXX;Respuestas XML V2;;;;10000000010;;;;;05/10/2013;;;;30/07/2013;24/08/2013;;
PROY0055_02;España;Nóminas (FIM);Implementado con OK;FIM;;pain.001.001.03;FIM;;10000000010;;;;;05/10/2013;;;;30/07/2013;24/08/2013;;
PROY0055_03;España;Transferencias urgentes (OMF);Excluido por negocio;OMF;;pain.001.001.03;OMF;;10000000010;;;;;;;;;;;;
PROY0055_03;España;Transferencias internacionales;Implementado con OK;TIN;;pain.001.001.03;TIN;;10000000010;;;;;09/11/2013;;;;;;;
PROY0056_01;España;Saldos y movimientos;Excluido por Timeout;ISM;;;;;;;;;;;;;;;;;
PROY0056_01;España;Saldos y movimientos;Excluido por Timeout;MVD;;;;;;;;;;;;;;;;;
PROY0056_01;España;Transferencias domésticas;Excluido por Timeout;TRA;;;;;;;;;;;;;;;;;
PROY0056_01;España;Transferencias en fichero 34.1;Excluido por Timeout;TR1;;;;;;;;;;;;;;;;;
PROY0056_01;España;Transferencias urgentes (OMF);Excluido por Timeout;OMF;;;;;;;;;;;;;;;;;
PROY0056_01;España;Euroconfirming;Excluido por Timeout;CNR;;;;;;;;;;;;;;;;;
PROY0057_01;España;Devoluciones recibos en fichero;Implementado con OK;DVR;;;;;;;;;;;;;;;;;
PROY0057_01;España;Recibos domiciliados;Implementado con OK;REC;;;AEB 19;;;;;;;;;;;;;;
PROY0057_01;España;Anticipos de crédito;Implementado con OK;CRE;;;AEB 58;;10000000018;;;;;;;;;;;;
PROY0057_01;España;Devoluciones de anticipo crédito vía fichero;Implementado con OK;DVA;;;;;;;;;;;;;;;;;
PROY0057_01;España;Devoluciones recibos en fichero;Implementado con OK;DVR;;;;;;;;;;;;;;;;;
PROY0057_01;España;Nóminas (FIM);Implementado con OK;FIM;Fecha aproximada de implantación. 6/10/2014: Se realizan pruebas para migración OB y están OK pero en el momento de migrar el cliente ha entrado una petición de confirming para y no está el producto disponible para OB;XML v.3;AEB 34.14;;;;;;;01/01/2012;;;;;;;
PROY0057_01;España;Transferencias EUR (FIT);Implementado con OK;FIT;Fecha aproximada de implantación. 6/10/2014: Se realizan pruebas para migración OB y están OK pero en el momento de migrar el cliente ha entrado una petición de confirming para y no está el producto disponible para OB;XML v.3;AEB 34.14;;;;;;;01/01/2012;;;;;;;
