PROY0102_01;España;Transferencias en fichero 34.1;Excluido por Timeout;TR1;;;;;;;;;;;;;;;;;
PROY0122_03;Portugal;Confirming;En Penny Test;CNF;Pendiente de la liberación del servicio por Producto. Fecha prevista a mediados de junio. Se ha liberado el Producto y subido a Produccion el dia 22/08;;;;;13/05/2014;27/11/2014;;;06/12/2014;;;;15/06/2014;30/06/2014;;
PROY0122_03;España;Transferencias EUR (FIT);Implementado con OK;FIT;;;;;;13/05/2014;28/05/2014;;;07/06/2014;20/06/2014;20/06/2014;;28/04/2014;30/05/2014;;
PROY0122_03;Portugal;Transferencias SEPA;Implementado con OK;SCT;;;;;;13/05/2014;28/05/2014;;;07/06/2014;15/07/2014;15/07/2014;;28/04/2014;30/05/2014;;
PROY0122_04;España;Transferencias internacionales;Implementado sin OK;TIN;;;;;;08/08/2014;14/08/2014;;;23/08/2014;;;;06/08/2014;14/08/2014;08/08/2014;
PROY0122_04;Portugal;Transferencias internacionales;Implementado sin OK;TIN;;;;;;08/08/2014;14/08/2014;;;28/08/2014;;;;06/08/2014;14/08/2014;08/08/2014;
PROY0122_04;España;Respuestas;Implementado sin OK;XXX;Respuestas GMM XMLV3;;;;;08/08/2014;14/08/2014;;;23/08/2014;;;;14/08/2014;14/08/2014;08/08/2014;
PROY0122_04;Portugal;Respuestas;Implementado sin OK;XXX;Respuestas GMM XMLV3;;;;;08/08/2014;14/08/2014;;;23/08/2014;;;;14/08/2014;14/08/2014;08/08/2014;
PROY0122_05;Venezuela;Respuestas dedicadas;En Test - Aceptación;XXX;Respuestas Dedicadas PAP;;;;;27/10/2014;;;;;;;;;;;
PROY0123_01;México;Saldos y movimientos;Implementado con OK;MT940;;;;;;06/03/2014;06/03/2014;06/03/2014;06/03/2014;08/03/2014;18/03/2014;19/03/2014;20/03/2014;;;;
PROY0124_01;México;Saldos y movimientos;Excluido por negocio;MT940;;;;;;;;;;;;;;;;;
PROY0125_01;Colombia;Otros servicios no disponibles;Parado por negocio;XXX;Pagos internacionales;;;;;;;;;;;;;;;24/06/2014;
PROY0125_01;Colombia;Transferencias;Parado por negocio;TRN;;;;;;;;;;;;;;;;24/06/2014;
PROY0125_01;Colombia;Nóminas;Parado por negocio;NMA;;;;;;;;;;;;;;;;;
PROY0125_01;Colombia;Respuestas;Parado por negocio;XXX;;;;;;;;;;;;;;;;24/06/2014;
PROY0126_01;España;Saldos y movimientos;Excluido por negocio;MT940;;;;;;;;;;;;;;;;;
PROY0126_01;Venezuela;Saldos y movimientos;Excluido por negocio;MT940;;;;;;;;;;;;;;;;;
PROY0126_01;México;Saldos y movimientos;Excluido por negocio;MT940;;;;;;;;;;;;;;;;;
PROY0126_01;USA;Saldos y movimientos;Excluido por negocio;RXM;;;;;;;;;;;;;;;;;
PROY0126_01;Hong Kong;Saldos y movimientos;Excluido por negocio;MT940;;;;;;;;;;;;;;;;;
PROY0126_02;México;Pago a proveedores (SIT);En Penny Test;HST;Transferencias Internacionales;;;;;26/06/2014;29/08/2014;;;06/09/2014;;;;14/07/2014;22/08/2014;;
PROY0126_02;México;Pago a proveedores (SIT);En Penny Test;HST;Transferencias;;;;;26/06/2014;29/08/2014;;;06/09/2014;;;;14/07/2014;22/08/2014;;
PROY0126_02;USA;Pagos domésticos ACH NY;En Penny Test;ACN;;;;;;26/06/2014;29/08/2014;;;06/09/2014;;;;14/07/2014;22/08/2014;;
PROY0126_02;México;Respuestas OB;En Penny Test;XXX;;;;;;26/06/2014;29/08/2014;;;06/09/2014;;;;14/07/2014;22/08/2014;;
PROY0126_02;Venezuela;Respuestas OB;En Penny Test;XXX;;;;;;26/06/2014;29/08/2014;;;06/09/2014;16/09/2014;;;14/07/2014;22/08/2014;;
PROY0126_02;USA;Respuestas OB;En Penny Test;XXX;;;;;;26/06/2014;29/08/2014;;;06/09/2014;;;;14/07/2014;22/08/2014;;
PROY0126_02;México;Respuestas local aplicativo;En Penny Test;XXX;Respuestas Aplicativo Local en pdf;;;;;26/06/2014;29/08/2014;;;06/09/2014;;;;14/07/2014;22/08/2014;;
PROY0126_02;Venezuela;Respuestas local aplicativo;En Penny Test;XXX;Respuestas Aplicativo Local en pdf;;;;;26/06/2014;29/08/2014;;;06/09/2014;16/09/2014;;;14/07/2014;22/08/2014;;
PROY0126_02;México;Pago a proveedores (SIT);En Penny Test;HST;;;;;;26/06/2014;29/08/2014;;;06/09/2014;;;;14/07/2014;22/08/2014;;
PROY0126_02;Venezuela;Pago a Proveedores;En Penny Test;PRO;;;;;;26/06/2014;29/08/2014;;;06/09/2014;16/09/2014;;;14/07/2014;22/08/2014;;
PROY0126_02;USA;Pagos (payment) - n.y.;En Penny Test;TTN;;;;;;26/06/2014;29/08/2014;;;06/09/2014;;;;14/07/2014;22/08/2014;;
PROY0127_01;España;Transferencias EUR (FIT);Implementado con OK;FIT;;;;10000000127;10000000131;16/07/2014;29/07/2014;08/09/2014;09/09/2014;09/08/2014;08/09/2014;08/09/2014;09/09/2014;16/07/2014;08/08/2014;;
PROY0127_01;España;Adeudos directos C19.14 SEPA - CORE;Implementado con OK;CSP;COR;;;10000000127;10000000131;16/07/2014;29/07/2014;07/11/2014;15/11/2014;09/08/2014;07/11/2014;15/11/2014;17/10/2014;16/07/2014;08/08/2014;;
PROY0127_01;España;Adeudos directos C19.14 SEPA - COR1;Excluido por Timeout;CSP;COR1;;;;;;;;;;;;;;;;
PROY0127_01;España;Adeudos directos C19.44 Sepa;Implementado con OK;CSX;;;;10000000127;10000000131;16/07/2014;29/07/2014;07/11/2014;15/11/2014;09/08/2014;07/11/2014;15/11/2014;17/10/2014;16/07/2014;08/08/2014;;
PROY0127_01;España;Confirming;Excluido por Timeout;CNF;;;;;;;;;;;;;;;;;
PROY0127_01;España;Transferencias urgentes (OMF);Excluido por Timeout;OMF;;;;;;;;;;;;;;;;;
PROY0127_01;España;Transferencias internacionales;Excluido por Timeout;TIN;;;;;;;;;;;;;;;;;
PROY0127_01;España;Saldos y movimientos;Implementado con OK;MVD;;;;10000000127;10000000131;;;;;10/05/2014;12/05/2014;12/05/2014;10/07/2014;25/04/2014;28/04/2014;;
PROY0127_02;España;Confirming;Implementado con OK;CNF;;;;;;08/08/2014;19/09/2014;;;20/09/2014;15/10/2014;15/10/2014;17/10/2014;08/08/2014;19/09/2014;;
PROY0128_01;España;Saldos y movimientos;Implementado con OK;ISM;;;;;;10/04/2014;14/05/2014;;;17/05/2014;26/05/2014;27/05/2014;27/05/2014;07/04/2014;21/04/2014;;
PROY0128_01;Portugal;Saldos y Movimientos;Implementado con OK;ISM;;;;;;10/04/2014;14/05/2014;;;17/05/2014;26/05/2014;27/05/2014;27/05/2014;07/04/2014;21/04/2014;;
PROY0128_01;Reino Unido;Movimientos cuentas personales en fichero;Implementado con OK;REX;;;;;;10/07/2014;10/07/2014;;;26/07/2014;29/07/2014;29/07/2014;29/07/2014;07/04/2014;21/04/2014;;
PROY0128_01;USA;Saldos y movimientos;Implementado con OK;REX;;;;;;17/07/2014;17/07/2014;;;26/07/2014;29/07/2014;29/07/2014;29/07/2014;07/04/2014;21/04/2014;;
PROY0128_02;España;Transferencias EUR (FIT);Implementado con OK;FIT;;;;;;30/05/2014;22/07/2014;;;21/06/2014;22/07/2014;24/07/2014;24/07/2014;02/06/2014;27/06/2014;;
PROY0128_02;España;Transferencias internacionales;Implementado con OK;TIN;;;;;;30/05/2014;22/07/2014;;;21/06/2014;22/07/2014;24/07/2014;24/07/2014;02/06/2014;27/06/2014;;
PROY0128_02;España;Nóminas (FIM);Excluido por negocio;FIM;;;;;;30/05/2014;22/07/2014;;;;;;;02/06/2014;15/09/2014;;
PROY0128_02;España;Transferencias urgentes (OMF);Implementado con OK;OMF;;;;;;21/08/2014;12/09/2014;;;20/09/2014;06/10/2014;06/10/2014;20/10/2014;02/06/2014;27/06/2014;;
PROY0128_02;Portugal;Transferencias SEPA;Implementado con OK;SCT;;;;;;30/05/2014;22/09/2014;;;11/10/2014;14/10/2014;14/10/2014;20/10/2014;02/06/2014;31/08/2014;30/05/2014;22/09/2014
PROY0128_02;Portugal;Nóminas SEPA;Excluido por negocio;SCN;;;;;;;;;;;;;;02/06/2014;31/08/2014;;
PROY0128_02;Portugal;Transferencias internacionales;Implementado con OK;TIN;;;;;;09/07/2014;01/11/2014;;;08/11/2014;11/11/2014;11/11/2014;11/12/2014;02/06/2014;27/06/2014;;
PROY0128_02;Portugal;Transferencias SEPA;Excluido por negocio;SCT;Con pagos urgentes;;;;;30/05/2014;22/09/2014;;;11/10/2014;14/10/2014;14/10/2014;20/10/2014;02/06/2014;27/06/2014;30/05/2014;22/09/2014
PROY0128_03;México;Pago a proveedores (SIT);En Test - Integración;HST;Estaban registrados los siguientes servicios: Transferencias Domésticas Interbancarias (SIT),Transferencias Domésticas Intrabancarias (SIT),Transferencias Domésticas Urgentes (SIT),Transferencias Domésticas Convenio CIE (SIT),Operaciones Cheques (SIT),Tra;;;;;;;;;;;;;;;;
PROY0128_04;USA;Saldos y movimientos;Implementado con OK;MT940;;;;;;29/09/2014;29/09/2014;;;11/10/2014;14/10/2014;14/10/2014;14/10/2014;;;29/09/2014;29/09/2014
PROY0128_04;México;Saldos y movimientos;Implementado con OK;MT940;;;;;;29/09/2014;29/09/2014;;;11/10/2014;15/10/2014;15/10/2014;15/10/2014;;;29/09/2014;29/09/2014
PROY0128_05;Reino Unido;Pagos nóminas bacs londres;En Test - Integración;NOG;;;;;;;;;;;;;;;;;
PROY0128_05;Reino Unido;Pagos nacionales londres;En Penny Test;PPG;;;;;;;;02/12/2014;19/12/2014;10/01/2015;;;;;;02/12/2014;19/12/2014
PROY0128_05;Reino Unido;Pagos internacionales londres;Implementado con OK;TIG;;;;;;;;02/12/2014;19/12/2014;10/01/2015;22/01/2015;22/01/2015;23/01/2015;;;02/12/2014;19/12/2014
PROY0128_05;Reino Unido;Pagos chaps-tesoreria mismo día londres;En Test - Integración;TTG;;;;;;;;;;;;;;;;;
